pl_name,hostname,pl_letter,tic_id,pl_trandep,st_teff,st_logg,ra,dec,sy_dist,sy_tmag,Ratio,AB_Mag,Data_Size,Weight
5221.01,5221,PC,233409941,,5536,4.48,302.166535,59.482017,539.904,13.3911,0.014233297,19.75729075,1.012414939,0.5
5222.01,5222,APC,30791047,,8104,4.02,289.709501,31.648175,900.45,11.3171,0.222998363,14.69580035,1.005458057,0.5
5223.01,5223,PC,377297285,,6424,4.18,286.716198,54.612108,1027.87,13.0628,0.05531805,17.95508739,1.052276162,0.5
5224.01,5224,PC,406361982,,6228,3.72,308.190536,27.546096,960.824,12.5459,0.038803916,17.82316565,1.000120814,0.5
5225.01,5225,PC,383645563,,5721,4.19,278.846728,60.427895,584.497,12.5117,0.020312754,18.49173251,1.048560589,0.5
5226.01,5226,APC,195093356,,5707,4.5,313.339745,37.475083,296.602,11.8572,0.021029307,17.79959215,1.000079296,0.5
5227.01,5227,PC,313453776,,5824.6,4.24,198.684521,75.235992,388.807,11.6078,0.024003068,17.40658764,1.027719742,0.5
5228.01,5228,PC,154014059,,5899,4.03,206.75296,68.867137,925.944,12.9534,0.028095522,18.58126178,1.012321907,0.5
5229.01,5229,PC,288428649,,5087.5,4.41,269.035507,78.213123,273.283,11.9919,0.00562451,19.36614285,1.06516944,0.5
5230.01,5230,PC,55778666,,5685,4.46,182.33384,57.503601,576.539,13.1924,0.021029307,19.13479215,1.005299382,0.5
5232.01,5232,PC,69356857,,6212,4.04,294.337425,35.276493,609.388,11.7791,0.042887309,16.94773256,1.007275441,0.5
5233.01,5233,PC,259100469,,5795,4.41,291.172808,69.125175,248.564,11.1752,0.024792143,16.93886935,1.093661835,0.5
5234.01,5234,PC,335681838,,6511,4.42,222.513957,63.038437,302.144,10.8964,0.066237127,15.59310083,1.005290105,0.5
5235.01,5235,PC,154814765,,5721,4.38,183.093158,84.411214,214.496,10.8131,0.021029307,16.75549215,1.033203235,0.5
5236.01,5236,PC,193765661,,6188,3.83,306.286561,43.233222,582.527,11.3335,0.042887309,16.50213256,1.01278416,0.5
5237.01,5237,PC,435740442,,6002,4.18,297.495261,29.891252,603.735,12.4705,0.032603193,17.9368042,1.007264721,0.5
5239.01,5239,PC,230290708,,5969,4.29,276.382262,44.901409,648.893,12.7986,0.034019754,18.21872661,1.006930701,0.5
5240.01,5240,APC,40055053,,7349,3.93,293.083789,34.940397,980.487,11.6917,0.13280252,15.63313875,1.009647391,0.5
5241.01,5241,PC,305948428,,5506,4.14,295.483771,23.127392,441.596,12.1019,0.014042373,18.48275324,1.000101504,0.5
5242.01,5242,PC,426122503,,5074,4.51,287.658473,35.4957,331.852,12.789,0.00562451,20.16324285,1.007028879,0.5
5243.01,5243,PC,322504451,,5995,3.96,309.333017,48.04051,764.006,12.5949,0.032603193,18.0612042,1.012786993,0.5
5244.01,5244,PC,352151292,,5929,4.1,305.263323,52.910316,766.439,12.8105,0.028095522,18.43836178,1.01269804,0.5
5247.01,5247,PC,289307883,,5606,4.21,314.8042,23.733206,497.041,12.4228,0.017173069,18.58513477,1.000030489,0.5
5248.01,5248,APC,256154857,,5126,4.51,300.045751,21.740611,423.737,13.4319,0.00562451,20.80614285,1.000039036,0.5
5249.01,5249,PC,185598695,,6007,4.44,302.183898,42.496338,668.429,13.4752,0.034019754,18.89532661,1.000083503,0.5
525.01,525,PC,71512186,,7064,4.22374,90.169954,-8.468341,152.042,8.7784,0.097639157,13.05379449,1.026606617,0.5
5250.01,5250,PC,278105308,,6815,3.92,302.751801,23.34472,782.324,11.7781,0.08297209,16.23022447,1.000070077,0.5
5251.01,5251,PC,436007113,,6756,4.24,305.803809,29.872672,668.834,12.2492,0.08297209,16.70132447,1.000061594,0.5
5252.01,5252,PC,395385033,,6369,4.08,302.499233,23.40978,913.714,12.899,0.05531805,17.79128739,1.000070113,0.5
5253.01,5253,APC,284660935,,5500.1,4.4,179.211893,58.405356,582.471,13.286,0.014233297,19.65219075,1.004440591,0.5
5254.01,5254,PC,126225595,,5646,3.69,315.261844,26.591654,613.744,11.7137,0.015499699,17.98734635,1.005108039,0.5
5255.01,5255,PC,158325942,,5874,4.14,287.007826,45.396659,678.578,12.6023,0.028095522,18.23016178,1.007269073,0.5
5256.01,5256,PC,356146869,,4934,4.5,266.336079,52.475176,352.109,13.089,0.00311309,21.10547546,1.032980371,0.5
5257.01,5257,APC,185226925,,5990,3.54,301.240411,46.707217,1021.21,12.1624,0.028861377,17.76106192,1.013145155,0.5
5259.01,5259,PC,375419034,,6071,4.44,294.065225,21.794676,487.68,13.0157,0.039365723,18.27735896,1.00007083,0.5
5261.01,5261,PC,402828941,,5686,4.41,305.458545,19.435847,377.054,12.1444,0.021029307,18.08679215,1.002379865,0.5
5262.01,5262,PC,274122380,,5856,4.37,298.455751,42.967308,355.201,11.8225,0.028321114,17.44167869,1.0074438,0.5
5263.01,5263,PC,275527293,,5950,4.09,304.702586,41.970517,836.02,13.1549,0.028095522,18.78276178,1.000099545,0.5
5264.01,5264,PC,435719275,,6812,4.04,297.552063,27.481047,673.959,11.9275,0.08297209,16.37962447,1.000080544,0.5
5265.01,5265,PC,219847787,,5896,4.4,255.603468,69.109664,301.885,11.456,0.028321114,17.07517869,1.058878226,0.5
5267.01,5267,PC,153971295,,5546,4.55,202.071927,70.416036,273.233,11.9139,0.014233297,18.28009075,1.007314409,0.5
5268.01,5268,PC,202468443,,3162,4.92,229.00618,62.718259,97.0798,14.5982,2.58E-05,27.81787025,1.009654344,0.5
5269.01,5269,PC,359321688,,8524,4.06,291.219573,22.12466,656.146,11.4416,0.275431269,14.59102143,1.000101463,0.5
527.01,527,APC,148228019,,7403,4.13809,101.188744,-36.657354,163.677,8.2488,0.13280252,12.19023875,1.047660958,0.5
5270.01,5270,PC,424112727,,7529,3.98,300.066897,22.162093,1229.65,12.7655,0.152280548,16.55834346,1.000019649,0.5
5272.01,5272,PC,278668358,,5930,4.08,307.952689,48.232153,612.204,12.4603,0.028095522,18.08816178,1.012366277,0.5
5274.01,5274,PC,356682805,,4310,4.5,174.64475,72.265344,245.857,13.1293,0.000272412,23.79068934,1.013704335,0.5
5275.01,5275,PC,219466803,,5251,4.32,209.896071,74.073261,486.898,12.9179,0.00937301,19.7376568,1.016489367,0.5
5276.01,5276,APC,282935857,,5766,3.59,313.175021,25.502871,749.716,11.7163,0.021420926,17.63865895,1.00008031,0.5
5277.01,5277,PC,276381737,,6132,4.13,308.119189,58.095462,876.326,13.233,0.036957344,18.56320266,1.023981222,0.5
5278.01,5278,PC,264301607,,3349,4.84,295.80865,66.571374,166.421,14.9343,3.88E-05,27.71160379,1.148521423,0.5
5279.01,5279,PC,7681574,,5733.4,4.42,273.240396,47.336205,440.9,12.485,0.021029307,18.42739215,1.007068697,0.5
5280.01,5280,PC,194679333,,6543.2,4.02,312.860751,38.329749,537.068,11.1568,0.062584668,15.91508465,1.009698027,0.5
5281.01,5281,PC,405932063,,5865,4.13,301.464969,51.856929,875.436,13.1569,0.028095522,18.78476178,1.013442203,0.5
5282.01,5282,PC,329346586,,6082,4.17,269.831796,49.54974,892.373,13.1137,0.036957344,18.44390266,1.018892143,0.5
5284.01,5284,PC,171312653,,6555,4.03,298.748378,36.162883,1430.26,13.4842,0.06956049,18.12774795,1.007163727,0.5
5285.01,5285,PC,250330564,,4076,4.49,340.969106,-1.83855,187.506,12.9354,0.000174145,24.08257675,1.006539482,0.5
5286.01,5286,PC,301035553,,5735,4.54,3.035148,-4.612959,533.065,13.1789,0.021029307,19.12129215,1.008542629,0.5
5287.01,5287,APC,909930,,6058,4.02,328.038687,-8.419663,357.584,10.7217,0.036957344,16.05190266,1.00196226,0.5
5288.01,5288,PC,857186,,4780,4.5,327.719173,-8.635946,215.501,12.2037,0.002149943,20.62208709,1.001940309,0.5
5289.01,5289,PC,176279915,,5244,4.44,0.760104,-7.786416,258.455,11.8884,0.007335799,18.97423599,1.009621401,0.5
5291.01,5291,PC,250983039,,5603,4.27,338.733227,-11.363238,236.736,10.8921,0.017350203,17.04329314,1.001941972,0.5
5292.01,5292,PC,33397739,,3767,4.66,344.222363,-8.119747,337.095,14.8951,0.000108677,26.55420747,1.006538024,0.5
5295.01,5295,APC,4619242,,3504,4.67,349.288896,-9.435693,140.9938,13.0176,6.40E-05,25.25115997,1.008216676,0.5
5297.01,5297,PC,422423972,,6311.9,4.16,339.802206,1.688259,670.528,12.2411,0.049699004,17.24968531,1.022904132,0.5
5298.01,5298,PC,313835568,,5348,4.38,331.051478,-2.397099,553.486,13.4476,0.00937301,20.2673568,1.000039036,0.5
5299.01,5299,PC,407997410,,5452,4.34,359.71347,-4.961134,407.758,12.3913,0.014233297,18.75749075,1.005191745,0.5
5300.01,5300,PC,267215820,,4219,4.53,356.481137,0.458798,162.51,12.4559,0.000211986,23.38958497,1.008396802,0.5
5301.01,5301,PC,58825110,,6418,3.82,12.990801,13.078371,629.161,11.1893,0.05531805,16.08158739,1.011179087,0.5
5302.01,5302,PC,337025682,,4794,4.51,32.249191,8.057199,313.459,13.0557,0.002149943,21.47408709,1.018294997,0.5
5303.01,5303,PC,58798731,,6480,4.27,9.607237,17.19279,955.654,13.101,0.066237127,17.79770083,1.014721196,0.5
5304.01,5304,PC,293407882,,5265,4.5,12.072754,6.918223,472.687,13.3526,0.00937301,20.1723568,1.000037202,0.5
5305.01,5305,PC,408743161,,5921.4,4.2,36.581794,15.890418,566.267,12.5679,0.028095522,18.19576178,1.020490461,0.5
5307.01,5307,APC,369477998,,4031,4.65,15.886532,9.913917,105.824,12.1314,0.000148353,23.45261552,1.008355912,0.5
5308.01,5308,PC,422653398,,5444.3,3.89,29.00124,0.179786,360.412,11.0208,0.011317723,17.63585693,1.010489292,0.5
5309.01,5309,PC,52052461,,5441,4.41,4.463744,14.498767,500.708,13.0427,0.011579631,19.63291773,1.016035928,0.5
5310.01,5310,PC,306204904,,4329.8,4.45,30.183054,20.023188,188.541,12.4887,0.000272412,23.15008934,1.015744666,0.5
5311.01,5311,PC,306401382,,3793,4.57,32.333404,21.451856,243.32,13.6546,0.000108677,25.31370747,1.00437252,0.5
5312.01,5312,PC,399724238,,5397.7,4.5,21.075658,4.531542,321.637,12.3207,0.011579631,18.91091773,1.007151955,0.5
5313.01,5313,PC,347469901,,5442.9,4.38,28.721577,8.857654,596.925,13.4367,0.011579631,20.02691773,1.00672345,0.5
5314.01,5314,PC,302202317,,6143,4.46,9.33988,13.859072,641.876,13.0707,0.039365723,18.33235896,1.025485772,0.5
5316.01,5316,PC,309439436,,5849.8,4.05,91.802333,35.958044,793.998,13.0211,0.024003068,18.81988764,1.007031295,0.5
5317.01,5317,PC,408824640,,5981.3,4.24,39.065002,13.504228,578.773,12.5035,0.032603193,17.9698042,1.019364533,0.5
5318.01,5318,PC,435871546,,5801,3.64,12.518892,18.985772,916.994,12.1357,0.021420926,18.05805895,1.01728371,0.5
5319.01,5319,PC,246965431,,3580,4.77,35.213556,23.520441,61.171,12.0828,9.35E-05,23.90543628,1.085382265,0.5
5320.01,5320,APC,257562160,,5313.9,4.19,22.644064,17.254698,275.255,11.422,0.009099771,18.27387834,1.034339053,0.5
5321.01,5321,APC,243153196,,6584.3,3.96,15.685485,20.050424,483.421,10.7304,0.06956049,15.37394795,1.013693373,0.5
5322.01,5322,PC,336691874,,5790,4.15,6.529337,14.336428,476.899,12.0075,0.024003068,17.80628764,1.025427553,0.5
5323.01,5323,APC,272146465,,5978.2,3.73,9.206607,2.130744,967.25,12.2431,0.028861377,17.84176192,1.010802588,0.5
5324.01,5324,PC,408643099,,4738,4.57,35.91117,15.482955,281.555,13.1886,0.001447565,22.03645934,1.014867657,0.5
5325.01,5325,PC,270406298,,5948,4.54,32.912647,4.192318,339.049,12.0261,0.028321114,17.64527869,1.014720566,0.5
5327.01,5327,PC,303502327,,5377,4.48,51.029236,12.435963,235.121,12.6345,0.011579631,19.22471773,1.021615938,0.5
5328.01,5328,PC,58372253,,6119.8,3.69,65.293362,27.16792,410.855,11.2303,0.033517174,16.66658606,1.020226778,0.5
5329.01,5329,PC,61145589,,5892,4.3,56.654523,22.872829,572.23,12.7692,0.028321114,18.38837869,1.012787603,0.5
533.01,533,PC,309791156,,4666.1,4.23,80.054863,-62.646186,123.391,10.9621,0.001438856,19.81651122,1.332032008,0.5
5330.01,5330,PC,436843539,,6701,4.31,40.451187,24.102318,667.058,12.4333,0.083029186,16.88467759,1.028688648,0.5
5331.01,5331,PC,387544178,,5580,4.5,44.245077,7.859332,322.87,12.4433,0.017350203,18.59449314,1.014831667,0.5
5332.01,5332,PC,387515920,,6002.5,4.22,43.248217,8.854979,609.385,12.6345,0.032603193,18.1008042,1.021781467,0.5
5333.01,5333,PC,96948338,,4932,4.47,74.457947,31.318666,208.746,11.992,0.00311309,20.00847546,1.030314139,0.5
5334.01,5334,PC,247409676,,5957.5,4.18,42.176259,20.809427,536.758,12.3857,0.032603193,17.8520042,1.019350444,0.5
5335.01,5335,PC,381360750,,5427,4.49,46.952373,15.359083,331.289,12.5223,0.011579631,19.11251773,1.015154885,0.5
5336.01,5336,PC,430099722,,6093.9,4.16,96.234561,23.657844,778.572,12.8019,0.036957344,18.13210266,1.006908122,0.5
5337.01,5337,PC,27294830,,4626,4.24,77.556092,19.640084,296.179,12.8997,0.000924666,22.23419233,1.000035892,0.5
5338.01,5338,PC,467615239,,5439,4.41,78.172728,22.505924,430.82,13.1504,0.011579631,19.74061773,1.000035892,0.5
5339.01,5339,PC,101348333,,5938,4.49,49.173462,30.74703,225.157,11.375,0.028321114,16.99417869,1.011350512,0.5
5340.01,5340,PC,14156936,,6287.2,4.07,59.309482,22.378337,532.629,11.7085,0.049699004,16.71708531,1.013254218,0.5
5341.01,5341,PC,90669930,,4660.7,4.56,53.494348,32.118772,273.76,13.3053,0.001447565,22.15315934,1.011708097,0.5
5342.01,5342,PC,356990855,,5946,3.72,76.431732,29.725539,534.078,11.4217,0.025000459,17.17628457,1.008704364,0.5
5343.01,5343,PC,34980970,,5156,4.7,48.026043,24.533561,120.861,11.1828,0.007335799,18.26863599,1.014810928,0.5
5344.01,5344,PC,16005254,,3575,4.67,63.266216,20.915157,138.367,13.2239,7.78E-05,25.24610731,1.006596476,0.5
5345.01,5345,PC,96165095,,4816,4.03,72.60148,33.014025,207.17,11.0543,0.002152149,19.47157368,1.018929989,0.5
5346.01,5346,PC,26018819,,6441.1,4.41,52.523054,20.807824,839.92,13.4348,0.05971516,18.24404304,1.015125363,0.5
5348.01,5348,PC,366527844,,6622,4.23,76.478371,32.72313,631.337,12.4069,0.06956049,17.05044795,1.027679563,0.5
5349.01,5349,PC,26054627,,3640,4.66,52.71257,20.879628,188.336,13.8117,7.78E-05,25.83390731,1.014836766,0.5
5350.01,5350,PC,68808155,,6257.6,4.41,74.402302,21.601976,277.419,11.1846,0.051551091,16.15345989,1.004164624,0.5
5351.01,5351,PC,27476314,,6182,4.08,78.372399,18.259576,796.298,12.8807,0.042887309,18.04933256,1.006776049,0.5
5352.01,5352,PC,69995219,,6396,4.28,78.039675,28.546876,508.519,12.6022,0.05971516,17.41144304,1.006774529,0.5
5354.01,5354,PC,34781378,,5850,4.17,46.330681,28.185824,461.002,12.0664,0.024003068,17.86518764,1.03509714,0.5
5355.01,5355,PC,96170689,,5825.7,4.1,72.789609,34.627726,397.84,12.0647,0.024003068,17.86348764,1.016277197,0.5
5356.01,5356,PC,467684543,,6577.4,3.97,60.964678,31.775965,933.117,12.5434,0.06956049,17.18694795,1.020016118,0.5
5357.01,5357,PC,150006846,,5504,4.38,69.841243,27.288032,343.58,12.669,0.014233297,19.03519075,1.015042092,0.5
5358.01,5358,PC,46631742,,4636.3,4.5,54.183897,28.550269,138.708,11.5278,0.000942581,20.8414581,1.132689485,0.5
5359.01,5359,PC,90767677,,3174,4.76,54.066052,30.20593,175.567,14.8143,2.58E-05,28.03397025,1.019337877,0.5
5360.01,5360,APC,427578289,,6175.1,4.23,54.910139,28.98062,895.565,13.3701,0.042887309,18.53873256,1.021292547,0.5
5362.01,5362,PC,308522539,,6416.5,4.16,75.369103,28.816605,905.181,13.357,0.05531805,18.24928739,1.004382314,0.5
5363.01,5363,PC,426448042,,5318.7,4.5,40.201941,18.821761,493.144,13.462,0.00937301,20.2817568,1.015045938,0.5
5364.01,5364,PC,366754985,,6332,3.27,77.00647,31.898377,645.231,10.8227,0.043236742,15.98252214,1.019761503,0.5
5365.01,5365,PC,21132157,,6080.3,3.61,36.519788,26.091793,651.291,11.0418,0.033517174,16.47808606,1.030185187,0.5
5366.01,5366,PC,45034406,,6943,4.17,91.789601,23.131649,866.009,12.4595,0.090278901,16.81998888,1.000035892,0.5
5367.01,5367,PC,81178747,,6155,4.46,91.796289,27.622043,571.89,12.9139,0.045697055,18.01363401,1.015703597,0.5
5368.01,5368,PC,56457123,,7976.9,4.31,62.893626,28.17861,748.464,12.8879,0.217568608,16.29336396,1.008858176,0.5
5369.01,5369,PC,113804153,,5905.5,4.08,47.381894,20.578164,821.427,13.1765,0.028095522,18.80436178,1.015405956,0.5
5370.01,5370,PC,400381085,,6350,4.19,91.747143,30.18939,621.805,12.4064,0.049699004,17.41498531,1.015529605,0.5
5371.01,5371,PC,17457400,,4671,4.28,66.80026,20.774863,324.08,13.3689,0.001447565,22.21675934,1.032483713,0.5
5372.01,5372,PC,371470493,,5776.1,4.05,43.572773,23.199186,459.882,11.8941,0.024003068,17.69288764,1.020192437,0.5
5375.01,5375,PC,71268730,,3865,4.62323,113.784894,71.400673,121.333,12.456,0.000128912,23.92972024,1.066452941,0.5
5376.01,5376,APC,219113246,,6417,3.6338,271.759525,70.472763,685.736,10.8175,0.048352988,15.85589625,1.157381502,0.5
5379.01,5379,PC,328325110,,6385,4.21,112.424109,50.6838,200.226,9.59788,0.05531805,14.49016739,1.046673472,0.5
5380.01,5380,PC,441587756,,6525,4.18,112.761149,73.128784,286.781,10.1684,0.062584668,14.92668465,1.02064781,0.5
5381.01,5381,PC,241174783,,6802.3,3.75,116.368498,44.129824,390.33,9.54224,0.072853849,14.13556328,1.040840667,0.5
5382.01,5382,PC,356472238,,6277,4.06,116.954491,48.114999,215.238,9.46981,0.049699004,14.47839531,1.039078287,0.5
5383.01,5383,PC,166053959,,6768,4.26201,212.720875,62.522196,102.134,7.90653,0.091761219,12.2493366,1.039417373,0.5
5385.01,5385,PC,85266608,,6238,3.88506,160.630713,28.198626,483.675,10.8583,0.042887309,16.02693256,1.009397692,0.5
5386.01,5386,PC,202425357,,5920.2,4.17,226.106919,60.536232,394.486,11.3502,0.028095522,16.97806178,1.030885398,0.5
5387.01,5387,PC,166086403,,7531,4.31266,214.44542,62.758386,140.907,8.19888,0.168223486,11.88361797,1.069579612,0.5
5388.01,5388,PC,407591297,,3495,4.91164,152.176517,35.547557,18.5226,10.5737,7.25E-05,22.67167388,1.024878055,0.5
5389.01,5389,PC,39143128,,3526,4.80713,168.80167,39.35892,190.568,14.8017,7.25E-05,26.89967388,1.008882021,0.5
539.01,539,PC,238004786,,4836,4.44968,102.568389,-53.005503,108.368,10.5958,0.002149943,19.01418709,1.198396253,0.5
5390.01,5390,PC,8853478,,5441.34,4.51596,142.444304,30.062908,176.69,10.9762,0.011579631,17.56641773,1.00884328,0.5
5391.01,5391,APC,298600443,,5961,4.46,272.060717,53.365566,170.451,10.2521,0.034019754,15.67222661,1.146681655,0.5
5392.01,5392,PC,198512478,,5464,4.51,212.621349,72.589757,48.793,8.1319,0.014233297,14.49809075,1.041926592,0.5
5393.01,5393,PC,313425396,,6194,4.32,198.137149,77.839038,102.774,8.59702,0.045697055,13.69675401,1.063187548,0.5
5394.01,5394,PC,61109252,,5977,4.42,154.574508,17.396435,64.2806,8.0152,0.034019754,13.43532661,1.068333727,0.5
5395.01,5395,PC,298070500,,6269,4.39,197.058444,81.445787,165.951,9.74007,0.051551091,14.70892989,1.086591541,0.5
5397.01,5397,PC,18019350,,5621.7,4.48,172.014117,39.672647,133.778,10.1174,0.017350203,16.26859314,1.005828382,0.5
5399.01,5399,PC,284688043,,6629,3.94,292.982939,28.651865,320.903,9.8008,0.06956049,14.44434795,1.007592187,0.5
5400.01,5400,PC,332564140,,5513,4.34,136.892919,-14.339867,202.211,10.9815,0.014233297,17.34769075,1.019881164,0.5
5401.01,5401,PC,397058826,,9333,3.53807,189.518268,3.282395,212.02,6.33044,0.383562003,9.120305594,1.053178872,0.5
5402.01,5402,PC,29781207,,4363,4.60832,65.107799,-68.360571,156.801,12.3768,0.000377222,22.68476272,1.15919688,0.5
5403.01,5403,PC,438519486,,5311.7,4.45,100.654583,15.657379,358.712,12.5648,0.00937301,19.3845568,1.014751846,0.5
5404.01,5404,PC,56798909,,4027,4.67,101.360836,22.290364,157.413,13.2476,0.000148353,24.56881552,1.000036154,0.5
5405.01,5405,PC,172353721,,5649,4.38,98.693733,32.808268,644.909,13.424,0.017350203,19.57519314,1.02739847,0.5
5406.01,5406,PC,127226712,,7110,4.24,84.966565,12.257882,1125.7,13.1891,0.114546448,17.29110047,1.010641218,0.5
5407.01,5407,PC,372424377,,6606.6,4.31,101.345243,17.310557,867.107,12.8161,0.074643897,17.38306877,1.015434353,0.5
5408.01,5408,PC,430093142,,7575,3.64,96.31948,20.535854,2162.6,12.8456,0.139895275,16.73054692,1.013398374,0.5
5409.01,5409,PC,115628210,,6078,4.27,83.983008,31.768279,675.216,13.0709,0.039365723,18.33255896,1.023622784,0.5
541.01,541,APC,143271144,,4978,4.438,90.727491,-30.832906,1105.38,14.7117,0.004250669,22.3900113,1.037211655,0.5
5410.01,5410,PC,76882795,,6140.3,4.31,87.718761,28.819847,711.856,13.2148,0.039365723,18.47645896,1.015466767,0.5
5411.01,5411,PC,76032342,,6623,4.14,86.068595,28.791551,1030.07,13.176,0.06956049,17.81954795,1.015739664,0.5
5412.01,5412,PC,386197662,,6419.6,4.1,104.134699,13.429193,403.133,10.8006,0.05531805,15.69288739,1.02046607,0.5
5413.01,5413,PC,269838674,,5981,4.22,90.053026,22.340224,292.347,10.883,0.032603193,16.3493042,1.013283213,0.5
5414.01,5414,PC,371164829,,3892,4.57,109.367805,31.481846,357.23,14.3554,0.000128912,25.82912024,1.020033727,0.5
5415.01,5415,PC,52517713,,7497,4.16,84.164148,14.914516,1213.74,13.2792,0.13280252,17.22063875,1.015747905,0.5
5416.01,5416,PC,87405719,,3799,4.72,103.010116,25.2013,117.782,12.9331,0.000108677,24.59220747,1.015086883,0.5
5417.01,5417,PC,79316101,,6219.5,4.37,90.084691,26.353234,595.812,12.7225,0.045697055,17.82223401,1.006834734,0.5
5419.01,5419,PC,68443254,,6498.4,4.26,103.102009,33.648806,1088.28,13.3683,0.066237127,18.06500083,1.027101101,0.5
542.01,542,PC,49771092,,5084,4.48093,96.066232,-28.1347,939.127,14.8067,0.00562451,22.18094285,1.028841397,0.5
5420.01,5420,PC,195155818,,6507.7,4.25,100.424632,21.056692,946.417,12.9624,0.062584668,17.72068465,1.015496588,0.5
5421.01,5421,PC,47132480,,7787,3.86,97.621169,19.861789,1198.93,11.7692,0.176378003,15.40254349,1.019928917,0.5
5422.01,5422,PC,80611440,,5663.5,4.05,86.843617,25.626034,346.141,11.2391,0.020312754,17.21913251,1.019006161,0.5
5423.01,5423,PC,47319867,,4964.8,4.59,108.076091,20.751933,261.785,12.6165,0.004250669,20.2948113,1.011830506,0.5
5425.01,5425,APC,429501231,,6439,4.49,90.431757,22.245686,554.08,12.8591,0.05971516,17.66834304,1.007263375,0.5
5426.01,5426,PC,127957099,,6353.1,4.42,81.649605,31.633052,283.552,10.9753,0.05971516,15.78454304,1.030400955,0.5
5427.01,5427,PC,52420398,,6042.1,4.28,83.968375,12.925947,363.385,11.659,0.034019754,17.07912661,1.022025804,0.5
5430.01,5430,PC,46774573,,6797,4.3,97.005172,22.898603,1031.52,13.2621,0.091761219,17.6049066,1.000054493,0.5
5431.01,5431,PC,302895184,,6045,3.96,83.171954,14.957058,811.056,13.1207,0.032603193,18.5870042,1.006921162,0.5
5432.01,5432,PC,86898676,,5612,4.09,98.595105,24.235555,373.957,11.444,0.017173069,17.60633477,1.015537341,0.5
5433.01,5433,PC,75697959,,3981,4.56,85.62494,28.549845,465.477,14.9819,0.000148353,26.30311552,1.015324542,0.5
5435.01,5435,PC,294309873,,9649,4.35,92.998145,13.759123,1052.12,12.1706,0.456572059,14.77128121,1.010586795,0.5
5436.01,5436,PC,155369758,,5447.3,4.34,103.100078,12.531671,618.277,13.3742,0.011579631,19.96441773,1.012629564,0.5
5437.01,5437,PC,6853696,,5708,3.96,81.642309,21.599165,943.511,13.4489,0.020312754,19.42893251,1.007051979,0.5
